library,folder,tracks,artist_count,albumartist_count,album_count,date_count,formats
CONTEMPORARY,/data/Music/CONTEMPORARY/Cafe Ibiza,30,30,0,3,9,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café De Flore_ Rendez-Vous À Saint Germa,21,1,0,1,11,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café Sputnik (Electronic Exotica from Ru,20,16,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/(255),1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/20th Anniversary,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/20th Anniversary (Disk 2),4,2,0,2,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Aria 1,8,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Best Chillout & Sunset music from Ibiza vol 11,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar  _  Volumen Cuatr,13,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar - 20th Anniversary,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar - Best Of Chillout & Sunset Music From Ibiza - Cybophonia & Cortesi/Cafe Del Mar - Best Of Chillout & Sunset Music From Ibiza Vol 11,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar - Ibiza - Volumen Tres,13,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar - The Legend,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar By Rue Du Soleil/Emotions,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Dreams 1,11,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Dreams 4,28,28,1,2,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Lovers/_Karma Sessions Vol. 4,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Vol 12,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Volume 6,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe Del Mar Volumen Quince,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar,14,3,0,2,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/20th Anniversary (1980-2000),21,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/25th Anniversary (1980-2005),41,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Aria, Vol. 1",8,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Aria, Vol. 2 - New Horizon",12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Chillhouse Mix 2 (Compiled By,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Chillhouse Mix 3 (Compiled by,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Classic,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Classic II,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Classic III,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Dreams,8,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Dreams, Vol. 2",13,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Dreams, Vol. 3",14,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Dreams, Vol. 4",27,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Ibiza, Vol. 1",10,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Ibiza, Vol. 2",12,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Ibiza, Vol. 3",11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Rue Du Soleil - Essential Feel,11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/The Best Of,24,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Vol. 14,31,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Cinco (Vol. 5),14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Cuatro (Vol. 4),13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Diez (Vol. 10),14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Doce (Vol. 12),27,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Nueve (Vol. 9),13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Ocho (Vol. 8),11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Once (Vol. 11),13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Seis (Vol. 6),14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Siete (Vol. 7),13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar (CD Series)/Volumen Trece (Vol. 13),30,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar - Volumen Cinco,15,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar 25th Aniversary Disc I,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar Dreams 2/Cafe del Mar Dreams 2,13,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar Vol. 2,13,1,0,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mar, Vol. 16",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Cafe del Mare vol5 COMP,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar 19_ Volumen Diecinueve,13,13,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar Ibiza, Vol. 3",13,13,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar Vol. 19,13,13,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar Volumen Seis,17,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar Volumen Siete,13,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar _ Serjaye/Café Del Mar - Chillhouse Mix Vol.3 (CD1),1,1,0,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 10",14,14,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 11",14,14,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 12 [Disc 2]",14,14,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 15",43,42,0,3,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 5",15,15,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar, Vol. 7",13,13,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar_ Ibiza, Vol. 2",13,13,0,1,2,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café Del Mar_ Volumen Doce [Disc 1],14,14,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café del Mar Dreams 5,14,13,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café del Mar, Vol. 18",24,24,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Café del Mar/Café del Mar, Vol. 24",1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Café del Mar_ Classics,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Chill House Mix,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/DAB - The Best 2,11,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Dab' The Best,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Dreams,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/House Ibiza 2000,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Knuffelrock 7 - CD 1,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Most Wanted Rock Volume 2,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Rue De Soleil - Essential Feel,3,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/The Best Of Cafe Del Mar [Disc 1],13,13,0,1,8,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/The Best of Compiled by Jose Padilla,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Unknown Album,5,2,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Vol. 2 - Ibiza,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 1,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 10,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 11,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 12 CD1,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 12 CD2,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 13 CD1,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 13 CD2,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 14 CD1,16,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 14 CD2,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 15 CD2,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 2,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 3,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 4,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 5,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 6,15,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 7,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 8,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volume 9,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/Volumen Nueve,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Café del Mar/cafe del mar 2/Buddha Bar,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cake/Fashion Nugget,19,2,1,2,3,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Cake/Prolonging The Magic,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cake/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Camila Cabello/Camila,3,2,2,2,3,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Carissa's Wierd/Songs About Leaving,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Carla Bruni/No Promises,11,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Carla Morrison/Déjenme Llorar (Deluxe Edition),2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Carlos Vives & Shakira/La Bicicleta - Single,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Caro Emerald/Deleted Scenes from the Cutting Room Flo,1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Carreras, José _ Domingo, Plácido _ Gumpoldskirchner Kinderchor _ Wiener Symphoniker/A Tenors Christmas [1997]",1,1,0,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Carreras, José _ Gumpoldskirchner Kinderchor _ Wiener Symphoniker/A Tenors Christmas [1997]",2,1,0,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Carreras, José _ Kiennast, E. _ Members Of The Vienna State Opera Choir/A Tenors Christmas [1997]",1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cars/Billboard Top 100 of 1982,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cars/Billboard Top 100 of 1984,6,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cars/Billboard Top 100 of 1986,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens - The Very Best Of Cat Stevens,18,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens/Billboard Top 100 of 1974,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens/Greatest Hits,12,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens/Remember_ The Ultimate Collection,24,1,0,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens/Teaser And The Firecat,2,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cat Stevens/The Very Best Of Cat Stevens,34,1,0,2,8,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Celia Cruz/Compilado Andi,12,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/1976,16,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/Alcoholic Soul,11,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/Butternut,12,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/Ginger,10,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/King Cook - EP,4,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/Muff - Single,3,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chairman Maf/The Pits,11,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chase & Status/Blind Faith (feat. Liam Bailey),1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chemical Brothers/Now 43,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chemical Brothers/Pub TV,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chemical Brothers/Unknown Album,4,1,0,0,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chemical Brothers/~mixes,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/1987,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Believe,10,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1973,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1974,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1979,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1988,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Billboard Top 100 of 1990,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Cher Greatest Hits,17,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Now 42,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cher/Unknown Album,5,1,0,0,4,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Chick Corea, Herbie Hancock, Keith Jarrett, McCoy Tyner/Chick Corea, Herbie Hancock, Keith Jarrett, McCoy Tyner",2,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chill hopp/Dcomp,16,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/ChillOut Moods/Compact Disc 5,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/ChillOut Moods/Feng Shui,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/ChillOut Moods/Forest Piano,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chillhop Essentials Summer 2016,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chillin In Mykonos Vol.6,30,23,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chilling Crew/In Chillout,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chillout Forever,30,30,0,3,2,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chillout Ibiza,30,22,0,3,3,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Chillout Sessions 8 [Disc 2],19,19,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Christmas/Christmas,1,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Chungking/Making Music,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cindy Lauper/1986,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cindy Lauper/Unknown Album,2,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Every Day,18,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Live At The Royal Albert Hall,9,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Ma Fleur,10,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Zen_ A Retrospective [Disc 1],2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cinematic Orchestra/Zen_ A Retrospective [Disc 2],4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge (Berlin),15,15,0,1,7,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge (London),15,15,0,1,6,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge (New York),15,15,0,1,6,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge (Paris),15,15,0,1,7,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge 2 (Berlin),15,15,0,1,5,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge 2 (London),15,15,0,1,7,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge 2 (New York),15,15,0,1,5,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Lounge 2 (Paris),15,15,0,1,7,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/City Of Angels,14,11,0,1,6,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Clairo/Charm,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Clairo/Immunity,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Clannad/Highlands,2,2,0,2,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Clash/1982,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Clash/Billboard Top 100 of 1983,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Climatic/Ancora,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Club Ibiza/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cocoon/Where the Oceans End,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cold Legistics/Kutthroat,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Cold Play/A Rush Of Blood To The Head,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cold Play/Inconnu,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Cold Play/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldcut/Summer Chill Classics [Disc 1],1,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay,2,1,1,2,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/-,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/A Rush Of Blood To The Head,23,1,1,2,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Billboard Top 100 Hits Of 2003,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Garden State,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Now 47 - Disc I,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Now53 cd2,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Parachutes,21,1,1,1,1,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Paradise - Single,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Shiver,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Unknown Album,8,2,1,0,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/Viva La Vida,10,0,0,0,0,wma
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/X And Y Australian Tour Bonus Disc,10,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Coldplay/X and Y,13,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations,2,2,1,2,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/1980's Hits,10,9,2,3,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/A Stranger On Earth_ An Introduction to,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/ABBA Gold_ Greatest Hits,1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Compilations/Buddha Deluxe Lounge, Vol. 4_ Mystic Chi",1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Compilations/Café del Mar, Vol. 24",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Camp Rock,12,11,2,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Chillhop Essentials Summer 2016,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Comme un boomerang,2,2,1,1,2,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Compilation,9,9,1,3,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Compilation 1,6,6,2,3,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Contemporary Low Frequencies,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Disco Fever- The Essential Collection,34,30,3,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Feelin' Good,15,15,6,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Great Women Of Song_ Astrud Gilberto,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Hôtel Costes 6 (DJ Mix),1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/In a Changing World,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/Keep Calm and Feel the Reggae,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Compilations/King Size Dub - Dubvisionist Special,1,1,1,1,1,m4a
